Data ID,bir2jbg60a
Sample ID,JB-JLB-G60-A
Mineral Name,halite
Sample Description,"Halite medium grains (JB1660a, Melissa Lane SL6)"
Date Added,2017-06-02
Viewing Geometry,            i=NA deg             e=NA deg
Other Information,Instrument name: Thermo Nicolet Nexus 870 FTIR with Pike AutoDiff Diffuse Reflectance Accessory;                         Range: 833.4 - 99718.8 nm;                         Mineral Group: halide
Grain Size,0 - 250 micrometer
Database of Origin,RELAB
Wavelength,Response
1264.5,0.44854
1264.6,0.44843
1264.8,0.44848
1264.9,0.44853
1265.1,0.44854
1265.2,0.44861
1265.4,0.44864
1265.6,0.44855
1265.7,0.44849
1265.9,0.44844
1266.0,0.44836
1266.2,0.44839
1266.3,0.4484
1266.5,0.44842
1266.6,0.44842
1266.8,0.44844
1266.9,0.44848
1267.1,0.44843
1267.3,0.44834
1267.4,0.44845
1267.6,0.4486
1267.7,0.44861
1267.9,0.44856
1268.0,0.4485
1268.2,0.44842
1268.3,0.4485
1268.5,0.44858
1268.7,0.44854
1268.8,0.44836
1269.0,0.44832
1269.1,0.44838
1269.3,0.44831
1269.4,0.44829
1269.6,0.44838
1269.7,0.44841
1269.9,0.44839
1270.1,0.44835
1270.2,0.44833
1270.4,0.44832
1270.5,0.44834
1270.7,0.44836
1270.8,0.44834
1271.0,0.44838
1271.1,0.44833
1271.3,0.44828
1271.4,0.44837
1271.6,0.44834
1271.8,0.44819
1271.9,0.44817
1272.1,0.4482
1272.2,0.44809
1272.4,0.44816
1272.5,0.4482
1272.7,0.4483
1272.8,0.44832
1273.0,0.44833
1273.2,0.44842
1273.3,0.44841
1273.5,0.44832
1273.6,0.44826
1273.8,0.44818
1273.9,0.44815
1274.1,0.44826
1274.3,0.44842
1274.4,0.44836
1274.6,0.44823
1274.7,0.44829
1274.9,0.44834
1275.0,0.44829
1275.2,0.44815
1275.4,0.44807
1275.5,0.44817
1275.7,0.44818
1275.8,0.44811
1276.0,0.44816
1276.1,0.4483
1276.3,0.44832
1276.5,0.44815
1276.6,0.44803
1276.8,0.44803
1276.9,0.44799
1277.1,0.44794
1277.2,0.44797
1277.4,0.44794
1277.6,0.44788
1277.7,0.44791
1277.9,0.44808
1278.0,0.44813
1278.2,0.44807
1278.3,0.44804
1278.5,0.44804
1278.7,0.44811
1278.8,0.44801
1279.0,0.44794
1279.1,0.44795
1279.3,0.44793
1279.4,0.44802
1279.6,0.44807
1279.8,0.448
1279.9,0.44796
1280.1,0.44788
1280.2,0.44793
1280.4,0.44797
1280.6,0.44799
1280.7,0.44804
1280.9,0.44796
1281.0,0.44791
1281.2,0.44801
1281.3,0.4481
1281.5,0.44804
1281.7,0.44788
1281.8,0.44784
1282.0,0.44792
1282.1,0.44781
1282.3,0.44772
1282.4,0.44785
1282.6,0.44799
1282.8,0.44801
1282.9,0.44783
1283.1,0.44781
1283.3,0.44784
1283.4,0.44793
1283.6,0.448
1283.7,0.44803
1283.9,0.448
1284.0,0.44795
1284.2,0.44796
1284.4,0.44795
1284.5,0.44782
1284.7,0.44774
1284.8,0.44768
1285.0,0.44767
1285.2,0.44774
1285.3,0.44786
1285.5,0.44792
1285.6,0.44794
1285.8,0.44787
1285.9,0.4478
1286.1,0.4478
1286.3,0.44785
1286.4,0.44779
1286.6,0.44778
1286.8,0.44784
1286.9,0.44778
1287.1,0.44772
1287.2,0.44771
1287.4,0.4477
1287.6,0.44771
1287.7,0.44765
1287.9,0.44764
1288.0,0.44764
1288.2,0.44774
1288.3,0.44783
1288.5,0.44781
1288.7,0.44775
1288.8,0.44769
1289.0,0.44768
1289.2,0.44771
1289.3,0.44781
1289.5,0.44781
1289.6,0.44778
1289.8,0.44771
1289.9,0.44763
1290.1,0.4477
1290.3,0.44773
1290.4,0.44767
1290.6,0.44759
1290.8,0.44765
1290.9,0.44768
1291.1,0.44757
1291.2,0.44752
1291.4,0.44764
1291.6,0.44754
1291.7,0.44754
1291.9,0.44773
1292.0,0.44774
1292.2,0.44764
1292.4,0.44756
1292.5,0.44759
1292.7,0.44767
1292.8,0.44768
1293.0,0.44763
1293.2,0.44756
1293.3,0.44748
1293.5,0.44752
1293.7,0.44762
1293.8,0.44756
1294.0,0.44754
1294.1,0.44765
1294.3,0.44754
1294.5,0.4474
1294.6,0.44741
1294.8,0.44748
1294.9,0.44739
1295.1,0.44741
1295.3,0.44755
1295.4,0.44754
1295.6,0.44745
1295.8,0.44749
1295.9,0.44748
1296.1,0.44741
1296.2,0.44743
1296.4,0.44752
1296.6,0.44748
1296.7,0.4476
1296.9,0.44756
1297.1,0.44745
1297.2,0.4475
1297.4,0.44756
1297.5,0.44752
1297.7,0.44748
1297.9,0.44738
1298.0,0.44735
1298.2,0.44733
1298.3,0.44737
1298.5,0.44746
1298.7,0.44743
1298.8,0.44731
1299.0,0.44724
1299.2,0.4473
1299.3,0.44741
1299.5,0.44737
1299.7,0.4474
1299.8,0.44737
1300.0,0.44725
1300.1,0.44728
1300.3,0.44739
1300.5,0.44752
1300.6,0.44745
1300.8,0.44731
1301.0,0.44719
1301.1,0.44718
1301.3,0.44723
1301.4,0.44738
1301.6,0.4474
1301.8,0.44735
1301.9,0.44734
1302.1,0.44728
1302.3,0.44714
1302.4,0.44715
1302.6,0.44726
1302.8,0.4472
1302.9,0.44708
1303.1,0.4471
1303.3,0.44712
1303.4,0.44725
1303.6,0.44732
1303.7,0.44727
1303.9,0.4472
1304.1,0.44703
1304.2,0.44702
1304.4,0.44721
1304.6,0.44734
1304.7,0.44727
1304.9,0.44714
1305.1,0.44714
1305.2,0.44726
1305.4,0.44728
1305.5,0.44723
1305.7,0.44717
1305.9,0.44729
1306.0,0.44719
1306.2,0.44713
1306.4,0.44719
1306.5,0.44726
1306.7,0.44733
1306.9,0.44714
1307.0,0.44706
1307.2,0.44713
1307.3,0.44713
1307.5,0.44703
1307.7,0.44701
1307.8,0.44708
1308.0,0.44711
1308.2,0.44711
1308.3,0.4471
1308.5,0.447
1308.7,0.44686
1308.8,0.44686
1309.0,0.44692
1309.2,0.44686
1309.3,0.44679
1309.5,0.44693
1309.7,0.44696
1309.8,0.44693
1310.0,0.44702
1310.2,0.44702
1310.3,0.44697
1310.5,0.44699
1310.7,0.44701
1310.8,0.44696
1311.0,0.44682
1311.2,0.4468
1311.3,0.44696
1311.5,0.44693
1311.7,0.44696
1311.8,0.4471
1312.0,0.44709
1312.2,0.44699
1312.3,0.44691
1312.5,0.44685
1312.7,0.44684
1312.8,0.44687
1313.0,0.44691
1313.2,0.44689
1313.3,0.44682
1313.5,0.44673
1313.7,0.44676
1313.8,0.4468
1314.0,0.44673
1314.2,0.44667
1314.3,0.44669
1314.5,0.44671
1314.7,0.4467
1314.8,0.4468
1315.0,0.4469
1315.2,0.44685
1315.3,0.44674
1315.5,0.4467
1315.7,0.44671
1315.8,0.4467
1316.0,0.44662
1316.2,0.44665
1316.3,0.44663
1316.5,0.44668
1316.7,0.44672
1316.8,0.44661
1317.0,0.44654
1317.2,0.44654
1317.3,0.4466
1317.5,0.44661
1317.7,0.44658
1317.8,0.44666
1318.0,0.44673
1318.2,0.44663
1318.3,0.44658
1318.5,0.44666
1318.7,0.44673
1318.8,0.44677
1319.0,0.44678
1319.2,0.44676
1319.3,0.44666
1319.5,0.44658
1319.7,0.44661
1319.8,0.44653
1320.0,0.4465
1320.2,0.44656
1320.3,0.44655
1320.5,0.44647
1320.7,0.44653
1320.8,0.4466
1321.0,0.4466
1321.2,0.44653
1321.3,0.44646
1321.5,0.44636
1321.7,0.44625
1321.8,0.44632
1322.0,0.44646
1322.2,0.44654
1322.4,0.44653
1322.5,0.44648
1322.7,0.4465
1322.9,0.4465
1323.0,0.44646
1323.2,0.44638
1323.4,0.44644
1323.5,0.44655
1323.7,0.44654
1323.9,0.4465
1324.1,0.44643
1324.2,0.44635
1324.4,0.44639
1324.6,0.44635
1324.7,0.44633
1324.9,0.44631
1325.1,0.44633
1325.2,0.44633
1325.4,0.44638
1325.6,0.44642
1325.7,0.44633
1325.9,0.44631
1326.1,0.4464
1326.3,0.44638
1326.4,0.44633
1326.6,0.4463
1326.8,0.44628
1326.9,0.44625
1327.1,0.44628
1327.3,0.44635
1327.4,0.44632
1327.6,0.44633
1327.8,0.44627
1327.9,0.44626
1328.1,0.44625
1328.3,0.44622
1328.5,0.44625
1328.6,0.44638
1328.8,0.44645
1329.0,0.44628
1329.1,0.44614
1329.3,0.44625
1329.5,0.44625
1329.7,0.44616
1329.8,0.44624
1330.0,0.44631
1330.2,0.44628
1330.3,0.44617
1330.5,0.44614
1330.7,0.4462
1330.8,0.44616
1331.0,0.44609
1331.2,0.44609
1331.4,0.44609
1331.5,0.44609
1331.7,0.4461
1331.9,0.44614
1332.0,0.44611
1332.2,0.44605
1332.4,0.446
1332.6,0.44594
1332.7,0.44606
1332.9,0.44607
1333.1,0.44595
1333.2,0.44605
1333.4,0.44614
1333.6,0.44602
1333.8,0.44603
1333.9,0.44607
1334.1,0.44599
1334.3,0.44591
1334.4,0.44604
1334.6,0.44614
1334.8,0.446
1335.0,0.44592
1335.1,0.44592
1335.3,0.44588
1335.5,0.44585
1335.6,0.44595
1335.8,0.44599
1336.0,0.44589
1336.2,0.44591
1336.3,0.44593
1336.5,0.44592
1336.7,0.44591
1336.8,0.44594
1337.0,0.44581
1337.2,0.4458
1337.4,0.44596
1337.5,0.44591
1337.7,0.44579
1337.9,0.4458
1338.1,0.4458
1338.2,0.44576
1338.4,0.44585
1338.6,0.44583
1338.8,0.44567
1338.9,0.44574
1339.1,0.4458
1339.3,0.44577
1339.4,0.44579
1339.6,0.44584
1339.8,0.44579
1340.0,0.44585
1340.1,0.44594
1340.3,0.44587
1340.5,0.44578
1340.7,0.44564
1340.8,0.44558
1341.0,0.44565
1341.2,0.44575
1341.3,0.44576
1341.5,0.4457
1341.7,0.44568
1341.9,0.44573
1342.0,0.44569
1342.2,0.44575
1342.4,0.44581
1342.6,0.4457
1342.7,0.44564
1342.9,0.44561
1343.1,0.44562
1343.3,0.44565
1343.4,0.44558
1343.6,0.44556
1343.8,0.44555
1343.9,0.44553
1344.1,0.44555
1344.3,0.44558
1344.5,0.44565
1344.7,0.44567
1344.8,0.44558
1345.0,0.44543
1345.2,0.44533
1345.3,0.44535
1345.5,0.44545
1345.7,0.44552
1345.9,0.44548
1346.1,0.44543
1346.2,0.44553
1346.4,0.44566
1346.6,0.44567
1346.8,0.44558
1346.9,0.44545
1347.1,0.44549
1347.3,0.44556
1347.4,0.44561
1347.6,0.44561
1347.8,0.44555
1348.0,0.44553
1348.2,0.44554
1348.3,0.44543
1348.5,0.44534
1348.7,0.44537
1348.8,0.44533
1349.0,0.44533
1349.2,0.44542
1349.4,0.44544
1349.6,0.44546
1349.7,0.44545
1349.9,0.44537
1350.1,0.44533
1350.3,0.44545
1350.4,0.44541
1350.6,0.4453
1350.8,0.44526
1351.0,0.44531
1351.1,0.4453
1351.3,0.44523
1351.5,0.44519
1351.7,0.44523
1351.8,0.44525
1352.0,0.4453
1352.2,0.44531
1352.4,0.44526
1352.5,0.44519
1352.7,0.44522
1352.9,0.44522
1353.1,0.44518
1353.3,0.44532
1353.4,0.44537
1353.6,0.44534
1353.8,0.4453
1354.0,0.44526
1354.1,0.44527
1354.3,0.44523
1354.5,0.44513
1354.7,0.44518
1354.8,0.44517
1355.0,0.44512
1355.2,0.44512
1355.4,0.44513
1355.6,0.44513
1355.7,0.44522
1355.9,0.44523
1356.1,0.44514
1356.3,0.44511
1356.4,0.44502
1356.6,0.44492
1356.8,0.4449
1357.0,0.44498
1357.2,0.44501
1357.3,0.44494
1357.5,0.44494
1357.7,0.44493
1357.9,0.44494
1358.0,0.445
1358.2,0.44503
1358.4,0.44499
1358.6,0.44488
1358.8,0.44487
1358.9,0.44496
1359.1,0.44502
1359.3,0.44498
1359.5,0.44495
1359.6,0.44501
1359.8,0.44501
1360.0,0.44495
1360.2,0.44487
1360.3,0.44479
1360.5,0.44474
1360.7,0.44487
1360.9,0.44503
1361.1,0.44502
1361.2,0.44499
1361.4,0.44492
1361.6,0.44483
1361.8,0.44491
1362.0,0.44497
1362.1,0.44504
1362.3,0.44503
1362.5,0.44495
1362.7,0.44484
1362.8,0.44485
1363.0,0.44481
1363.2,0.44475
1363.4,0.44473
1363.6,0.4447
1363.8,0.44476
1363.9,0.44475
1364.1,0.44475
1364.3,0.44479
1364.5,0.44485
1364.7,0.44485
1364.8,0.4448
1365.0,0.44475
1365.2,0.44472
1365.4,0.44475
1365.5,0.44471
1365.7,0.44471
1365.9,0.44469
1366.1,0.4447
1366.3,0.44473
1366.4,0.44466
1366.6,0.44475
1366.8,0.44479
1367.0,0.4447
1367.2,0.44468
1367.3,0.44475
1367.5,0.44466
1367.7,0.44459
1367.9,0.44465
1368.1,0.44455
1368.3,0.44443
1368.4,0.44451
1368.6,0.4446
1368.8,0.44463
1369.0,0.4446
1369.2,0.44458
1369.3,0.44464
1369.5,0.44469
1369.7,0.44463
1369.9,0.44458
1370.1,0.44451
1370.2,0.44445
1370.4,0.44449
1370.6,0.44448
1370.8,0.44453
1371.0,0.44457
1371.1,0.44456
1371.3,0.44449
1371.5,0.44448
1371.7,0.44456
1371.9,0.44447
1372.1,0.44444
1372.2,0.44454
1372.4,0.4445
1372.6,0.44435
1372.8,0.44432
1373.0,0.44425
1373.1,0.44415
1373.3,0.44417
1373.5,0.44422
1373.7,0.44426
1373.9,0.44433
1374.1,0.44437
1374.2,0.44428
1374.4,0.4443
1374.6,0.44436
1374.8,0.44441
1375.0,0.44439
1375.1,0.44434
1375.3,0.44434
1375.5,0.44429
1375.7,0.44424
1375.9,0.44421
1376.1,0.44425
1376.2,0.44425
1376.4,0.44427
1376.6,0.44427
1376.8,0.4442
1377.0,0.4442
1377.2,0.44424
1377.3,0.44418
1377.5,0.4441
1377.7,0.4442
1377.9,0.44424
1378.1,0.44414
1378.3,0.44405
1378.4,0.44407
1378.6,0.44408
1378.8,0.44402
1379.0,0.44401
1379.2,0.44408
1379.3,0.44409
1379.5,0.44406
1379.7,0.44403
1379.9,0.44401
1380.1,0.44396
1380.3,0.44392
1380.4,0.44392
1380.6,0.444
1380.8,0.44396
1381.0,0.444
1381.2,0.44401
1381.4,0.44393
1381.6,0.44395
1381.7,0.44388
1381.9,0.44378
1382.1,0.44379
1382.3,0.44387
1382.5,0.4439
1382.7,0.4439
1382.8,0.44381
1383.0,0.44372
1383.2,0.44371
1383.4,0.44356
1383.6,0.44358
1383.8,0.44375
1383.9,0.44373
1384.1,0.4437
1384.3,0.44374
1384.5,0.4437
1384.7,0.44367
1384.9,0.44361
1385.1,0.44363
1385.3,0.44366
1385.4,0.4436
1385.6,0.44354
1385.8,0.44354
1386.0,0.44353
1386.2,0.4435
1386.4,0.44349
1386.5,0.44358
1386.7,0.44361
1386.9,0.44359
1387.1,0.44346
1387.3,0.44335
1387.5,0.44339
1387.7,0.44341
1387.8,0.44336
1388.0,0.44342
1388.2,0.44349
1388.4,0.44339
1388.6,0.4433
1388.8,0.44335
1389.0,0.44332
1389.1,0.4433
1389.3,0.44331
1389.5,0.4431
1389.7,0.4431
1389.9,0.44322
1390.1,0.44315
1390.3,0.44302
1390.4,0.44303
1390.6,0.44307
1390.8,0.44304
1391.0,0.44305
1391.2,0.44312
1391.4,0.44309
1391.6,0.44305
1391.8,0.44311
1391.9,0.44312
1392.1,0.44303
1392.3,0.44298
1392.5,0.4429
1392.7,0.44291
1392.9,0.44282
1393.1,0.44272
1393.3,0.4428
1393.4,0.4428
1393.6,0.44271
1393.8,0.44268
1394.0,0.44278
1394.2,0.4428
1394.4,0.44266
1394.6,0.44262
1394.8,0.44265
1394.9,0.44266
1395.1,0.44261
1395.3,0.44255
1395.5,0.44254
1395.7,0.44248
1395.9,0.44239
1396.1,0.44241
1396.3,0.44248
1396.4,0.44244
1396.6,0.44241
1396.8,0.4424
1397.0,0.44237
1397.2,0.44231
1397.4,0.44227
1397.6,0.44227
1397.8,0.44223
1397.9,0.44217
1398.1,0.44218
1398.3,0.44221
1398.5,0.44216
1398.7,0.44204
1398.9,0.44201
1399.1,0.44201
1399.3,0.442
1399.4,0.442
1399.6,0.44193
1399.8,0.44191
1400.0,0.4419
1400.2,0.44182
1400.4,0.44174
1400.6,0.44178
1400.8,0.44179
1401.0,0.44177
1401.2,0.44182
1401.3,0.44184
1401.5,0.44168
1401.7,0.44158
1401.9,0.44164
1402.1,0.44166
1402.3,0.44163
1402.5,0.44162
1402.7,0.44153
1402.9,0.44143
1403.1,0.44143
1403.2,0.44143
1403.4,0.44135
1403.6,0.44132
1403.8,0.44134
1404.0,0.44136
1404.2,0.44134
1404.4,0.44125
1404.6,0.44124
1404.8,0.44127
1404.9,0.44121
1405.1,0.44117
1405.3,0.44123
1405.5,0.44124
1405.7,0.44113
1405.9,0.44103
1406.1,0.44103
1406.3,0.441
1406.5,0.44101
1406.7,0.44105
1406.9,0.44095
1407.1,0.44087
1407.2,0.4408
1407.4,0.44075
1407.6,0.44077
1407.8,0.4408
1408.0,0.44078
1408.2,0.4408
1408.4,0.44066
1408.6,0.44047
1408.8,0.44054
1409.0,0.44067
1409.2,0.44061
1409.3,0.44054
1409.5,0.44055
1409.7,0.44054
1409.9,0.44053
1410.1,0.44048
1410.3,0.44042
1410.5,0.44036
1410.7,0.44028
1410.9,0.44024
1411.1,0.44021
1411.3,0.44017
1411.4,0.44017
1411.7,0.44011
1411.8,0.44001
1412.0,0.44005
1412.2,0.4401
1412.4,0.44013
1412.6,0.44011
1412.8,0.44003
1413.0,0.44002
1413.2,0.44005
1413.4,0.43998
1413.6,0.43999
1413.8,0.44002
1414.0,0.43996
1414.2,0.43986
1414.3,0.43976
1414.5,0.43973
1414.7,0.43975
1414.9,0.43975
1415.1,0.43968
1415.3,0.43956
1415.5,0.43954
1415.7,0.43956
1415.9,0.43965
1416.1,0.43966
1416.3,0.43959
1416.5,0.43962
1416.7,0.4396
1416.8,0.43955
1417.1,0.43952
1417.2,0.43943
1417.4,0.43941
1417.6,0.43934
1417.8,0.43939
1418.0,0.43936
1418.2,0.43931
1418.4,0.4393
1418.6,0.43919
1418.8,0.43913
1419.0,0.43915
1419.2,0.4392
1419.4,0.43924
1419.6,0.43919
1419.8,0.43918
1420.0,0.43917
1420.2,0.43908
1420.3,0.43905
1420.5,0.43908
1420.7,0.43896
1420.9,0.43894
1421.1,0.43904
1421.3,0.43902
1421.5,0.43899
1421.7,0.43894
1421.9,0.43884
1422.1,0.43888
1422.3,0.4389
1422.5,0.43882
1422.7,0.43875
1422.9,0.43876
1423.1,0.43875
1423.3,0.4386
1423.5,0.43857
1423.7,0.4386
1423.9,0.43859
1424.1,0.43864
1424.3,0.43867
1424.4,0.43864
1424.6,0.43862
1424.8,0.43862
1425.0,0.43866
1425.2,0.43863
1425.4,0.43854
1425.6,0.43845
1425.8,0.43841
1426.0,0.43847
1426.2,0.43851
1426.4,0.43845
1426.6,0.43846
1426.8,0.43852
1427.0,0.43847
1427.2,0.4384
1427.4,0.4383
1427.6,0.43829
1427.8,0.43837
1428.0,0.43837
1428.2,0.43835
1428.4,0.43828
1428.6,0.43829
1428.8,0.43832
1429.0,0.4383
1429.2,0.43823
1429.3,0.43822
1429.6,0.4382
1429.8,0.43814
1429.9,0.43809
1430.1,0.43817
1430.3,0.43819
1430.5,0.43814
1430.7,0.43812
1430.9,0.43819
1431.1,0.43812
1431.3,0.43797
1431.5,0.43796
1431.7,0.43805
1431.9,0.43807
1432.1,0.43801
1432.3,0.43795
1432.5,0.43796
1432.7,0.438
1432.9,0.43797
1433.1,0.43788
1433.3,0.43782
1433.5,0.43783
1433.7,0.43777
1433.9,0.43774
1434.1,0.43781
1434.3,0.4379
1434.5,0.43789
1434.7,0.4379
1434.9,0.43797
1435.1,0.43791
1435.3,0.43781
1435.5,0.43772
1435.7,0.4377
1435.9,0.43773
1436.1,0.43778
1436.3,0.4378
1436.5,0.43778
1436.7,0.43778
1436.9,0.43776
1437.1,0.43766
1437.3,0.43769
1437.5,0.43767
1437.7,0.43764
1437.9,0.43767
1438.1,0.43771
1438.3,0.43774
1438.5,0.4377
1438.7,0.43761
1438.9,0.43756
1439.1,0.43755
1439.3,0.43754
1439.5,0.43759
1439.7,0.43758
1439.9,0.4376
1440.1,0.43761
1440.3,0.43754
1440.5,0.43749
1440.7,0.43752
1440.9,0.43759
1441.1,0.43759
1441.3,0.43756
1441.5,0.43751
1441.7,0.43748
1441.9,0.43748
1442.1,0.43747
1442.3,0.43745
1442.5,0.4374
1442.7,0.43743
1442.9,0.4374
1443.1,0.43731
1443.3,0.43728
1443.5,0.43733
1443.7,0.43746
1443.9,0.43748
1444.1,0.43732
1444.3,0.43722
1444.5,0.43731
1444.7,0.43738
1444.9,0.43739
1445.1,0.43729
1445.3,0.43723
1445.5,0.4372
1445.7,0.43731
1445.9,0.43731
1446.1,0.4372
1446.3,0.43723
1446.5,0.43737
1446.7,0.43733
1446.9,0.43719
1447.1,0.4372
1447.3,0.43732
1447.5,0.43732
1447.7,0.43716
1447.9,0.43711
1448.1,0.43713
1448.3,0.43713
1448.5,0.43714
1448.7,0.43718
1448.9,0.4371
1449.1,0.43709
1449.3,0.43711
1449.5,0.43715
1449.7,0.43717
1449.9,0.43711
1450.1,0.43717
1450.3,0.43722
1450.6,0.43721
1450.8,0.43718
1450.9,0.43705
1451.2,0.43703
1451.4,0.437
1451.6,0.43694
1451.8,0.43703
1452.0,0.43707
1452.2,0.437
1452.4,0.43705
1452.6,0.43711
1452.8,0.43698
1453.0,0.4369
1453.2,0.43692
1453.4,0.43701
1453.6,0.43708
1453.8,0.43699
1454.0,0.43694
1454.2,0.43698
1454.4,0.43696
1454.6,0.43684
1454.8,0.43686
1455.0,0.43687
1455.2,0.43685
1455.4,0.43683
1455.6,0.43687
1455.8,0.4369
1456.1,0.43685
1456.3,0.43688
1456.5,0.43688
1456.7,0.43686
1456.9,0.43682
1457.1,0.43674
1457.3,0.43678
1457.5,0.43683
1457.7,0.4368
1457.9,0.4368
1458.1,0.43684
1458.3,0.43682
1458.5,0.4367
1458.7,0.43668
1458.9,0.43674
1459.1,0.43677
1459.3,0.43678
1459.5,0.43669
1459.7,0.43663
1459.9,0.43673
1460.2,0.43681
1460.3,0.4368
1460.6,0.43675
1460.8,0.43673
1461.0,0.43677
1461.2,0.43672
1461.4,0.43657
1461.6,0.4366
1461.8,0.43676
1462.0,0.43678
1462.2,0.43673
1462.4,0.43672
1462.6,0.43668
1462.8,0.43663
1463.0,0.43661
1463.2,0.43664
1463.4,0.43674
1463.7,0.43676
1463.9,0.4367
1464.1,0.43666
1464.3,0.43663
1464.5,0.43669
1464.7,0.43675
1464.9,0.43677
1465.1,0.4368
1465.3,0.43669
1465.5,0.43662
1465.7,0.43674
1465.9,0.4368
1466.1,0.43672
1466.3,0.43672
1466.6,0.43669
1466.8,0.4367
1467.0,0.43675
1467.2,0.43668
1467.4,0.43661
1467.6,0.43653
1467.8,0.43652
1468.0,0.43658
1468.2,0.43652
1468.4,0.43653
1468.6,0.43661
1468.8,0.43657
1469.0,0.4366
1469.3,0.43659
1469.5,0.43656
1469.7,0.43661
1469.9,0.43658
1470.1,0.43656
1470.3,0.43655
1470.5,0.43658
1470.7,0.43664
1470.9,0.4366
1471.1,0.43658
1471.3,0.43661
1471.5,0.43664
1471.8,0.43679
1472.0,0.43677
1472.2,0.4366
1472.4,0.43661
1472.6,0.43669
1472.8,0.43668
1473.0,0.43651
1473.2,0.43643
1473.4,0.43659
1473.6,0.43665
1473.8,0.43661
1474.1,0.43659
1474.3,0.43657
1474.5,0.43662
1474.7,0.43665
1474.9,0.43659
1475.1,0.43659
1475.3,0.43662
1475.5,0.43661
1475.7,0.43656
1475.9,0.43656
1476.2,0.43659
1476.4,0.43652
1476.6,0.43653
1476.8,0.43659
1477.0,0.43661
1477.2,0.43662
1477.4,0.43668
1477.6,0.43659
1477.8,0.43654
1478.1,0.4366
1478.3,0.43662
1478.5,0.43657
1478.7,0.43657
1478.9,0.43659
1479.1,0.43658
1479.3,0.43661
1479.5,0.43661
1479.7,0.43657
1479.9,0.43654
1480.2,0.43654
1480.4,0.43657
1480.6,0.43659
1480.8,0.43663
1481.0,0.43667
1481.2,0.4366
1481.4,0.43662
1481.6,0.43666
1481.8,0.43657
1482.1,0.43656
1482.3,0.43655
1482.5,0.43655
1482.7,0.43653
1482.9,0.43654
1483.1,0.43653
1483.3,0.43659
1483.5,0.43657
1483.8,0.43656
1484.0,0.43664
1484.2,0.43671
1484.4,0.4367
1484.6,0.43664
1484.8,0.43664
1485.0,0.43659
1485.2,0.43658
1485.5,0.43667
1485.7,0.43667
1485.9,0.43663
1486.1,0.4366
1486.3,0.43658
1486.5,0.43658
1486.7,0.43663
1486.9,0.43667
1487.2,0.4366
1487.4,0.43662
1487.6,0.43664
1487.8,0.43661
1488.0,0.43659
1488.2,0.43657
1488.4,0.43662
1488.7,0.43663
1488.9,0.43658
1489.1,0.43659
1489.3,0.4367
1489.5,0.43673
1489.7,0.4367
1489.9,0.43667
1490.2,0.43662
1490.4,0.43663
1490.6,0.43662
1490.8,0.43661
1491.0,0.4367
1491.2,0.43676
1491.4,0.43672
1491.7,0.43669
1491.9,0.43668
1492.1,0.43666
1492.3,0.43664
1492.5,0.43667
1492.7,0.43668
1492.9,0.43664
1493.2,0.43664
1493.4,0.43669
1493.6,0.43666
1493.8,0.4367
1494.0,0.43682
1494.2,0.43687
1494.4,0.43685
1494.7,0.4368
1494.9,0.43677
1495.1,0.43673
1495.3,0.43674
1495.5,0.43678
1495.7,0.43673
1496.0,0.43666
1496.2,0.43667
1496.4,0.43671
1496.6,0.4367
1496.8,0.43669
1497.0,0.43675
1497.3,0.43672
1497.5,0.43664
1497.7,0.43665
1497.9,0.43673
1498.1,0.43674
1498.3,0.4367
1498.6,0.43672
1498.8,0.43675
1499.0,0.4367
1499.2,0.43669
1499.4,0.4368
1499.6,0.43687
1499.8,0.43681
1500.1,0.43671
1500.3,0.43669
1500.5,0.43675
1500.7,0.43677
1500.9,0.43677
1501.2,0.43683
1501.4,0.43685
1501.6,0.43683
1501.8,0.4368
1502.0,0.43677
1502.2,0.43678
1502.5,0.43678
1502.7,0.43683
1502.9,0.43681
1503.1,0.43674
1503.3,0.43672
1503.6,0.4367
1503.8,0.43673
1504.0,0.43673
1504.2,0.43683
1504.4,0.43688
1504.6,0.43691
1504.9,0.43695
1505.1,0.43696
1505.3,0.43691
1505.5,0.43689
1505.7,0.43688
1505.9,0.43693
1506.2,0.43696
1506.4,0.43696
1506.6,0.43698
1506.8,0.43702
1507.1,0.43703
1507.3,0.43693
1507.5,0.43688
1507.7,0.43684
1507.9,0.43687
1508.1,0.43694
1508.4,0.43694
1508.6,0.43691
1508.8,0.4369
1509.0,0.4369
1509.2,0.437
1509.5,0.43702
1509.7,0.43697
1509.9,0.43698
1510.1,0.43702
1510.3,0.43703
1510.6,0.43698
1510.8,0.43697
1511.0,0.437
1511.2,0.43698
1511.4,0.4369
1511.7,0.43683
1511.9,0.43689
1512.1,0.43699
1512.3,0.43701
1512.5,0.43703
1512.8,0.43702
1513.0,0.437
1513.2,0.43701
1513.4,0.43702
1513.7,0.43701
1513.9,0.43706
1514.1,0.43706
1514.3,0.43705
1514.5,0.43707
1514.8,0.43707
1515.0,0.43696
1515.2,0.43686
1515.4,0.4369
1515.6,0.43701
1515.9,0.43708
1516.1,0.43707
1516.3,0.43697
1516.5,0.43701
1516.7,0.43709
1517.0,0.43703
1517.2,0.437
1517.4,0.437
1517.6,0.437
1517.8,0.43697
1518.1,0.43698
1518.3,0.43696
1518.5,0.43699
1518.7,0.43702
1519.0,0.43705
1519.2,0.4371
1519.4,0.43713
1519.6,0.43711
